,0,1,2,3,4
273,-0.010024658793476667,-0.008911084610258222,-0.006112259432860113,-0.008911084610258222,-0.010024658793476667
274,-0.01231738626380075,-0.012630067385663463,-0.013956893887121322,-0.012630067385663463,-0.01231738626380075
275,-0.014700050841486135,-0.01649493516374596,-0.022109250798698108,-0.01649493516374596,-0.014700050841486135
276,-0.01716199592837808,-0.02048840211115008,-0.030532868303661177,-0.02048840211115008,-0.01716199592837808
277,-0.01969221033989077,-0.02459260722767346,-0.03919007131018119,-0.02459260722767346,-0.01969221033989077
278,-0.02227937755313551,-0.028789194230571934,-0.04804214000244745,-0.028789194230571934,-0.02227937755313551
279,-0.024911926320690444,-0.033059393654041654,-0.05704948301716921,-0.033059393654041654,-0.024911926320690444
280,-0.02757808242364061,-0.03738410679668641,-0.06617181451812396,-0.03738410679668641,-0.02757808242364061
281,-0.030265921332417702,-0.041743991141506974,-0.07536833437676907,-0.041743991141506974,-0.030265921332417702
282,-0.032963421539913905,-0.04611954686637139,-0.08459791065305905,-0.04611954686637139,-0.032963421539913905
283,-0.03565851832833236,-0.05049120405803989,-0.09381926356030522,-0.05049120405803989,-0.03565851832833236
284,-0.038339157729300036,-0.05483941023967657,-0.10299115009128863,-0.05483941023967657,-0.038339157729300036
285,-0.0409933504359031,-0.05914471782037551,-0.11207254847987429,-0.05914471782037551,-0.0409933504359031
286,-0.04360922542552032,-0.06338787107557887,-0.1210228416731123,-0.06338787107557887,-0.04360922542552032
287,-0.0461750830536241,-0.06754989226936309,-0.12980199899323927,-0.06754989226936309,-0.0461750830536241
288,-0.04867944738108226,-0.07161216653340358,-0.13837075517707995,-0.07161216653340358,-0.04867944738108226
289,-0.0511111175009263,-0.07555652512299611,-0.1466907859920942,-0.07555652512299611,-0.0511111175009263
290,-0.05345921763502329,-0.07936532667776577,-0.15472487964361262,-0.07936532667776577,-0.05345921763502329
291,-0.05571324577659001,-0.08302153612361868,-0.16243710320662916,-0.08302153612361868,-0.05571324577659001
292,-0.05786312066099537,-0.08650880086304698,-0.16979296333778252,-0.08650880086304698,-0.05786312066099537
293,-0.059899226854769956,-0.08981152391301911,-0.17675956054872843,-0.08981152391301911,-0.059899226854769956
294,-0.061812457761160136,-0.0929149336633425,-0.18330573635090708,-0.0929149336633425,-0.061812457761160136
295,-0.06359425634988242,-0.09580514994350198,-0.1894022126135957,-0.09580514994350198,-0.06359425634988242
296,-0.06523665342891068,-0.09846924610248357,-0.1950217225119535,-0.09846924610248357,-0.06523665342891068
297,-0.06673230328712543,-0.1008953068239315,-0.2001391324793945,-0.1008953068239315,-0.06673230328712543
298,-0.06807451654841035,-0.10307248141805521,-0.20473155461884474,-0.10307248141805521,-0.06807451654841035
299,-0.06925729009025376,-0.1049910323519344,-0.20877844907011672,-0.1049910323519344,-0.06925729009025376
